machine ID,machine description
6082178,1RB0LB_1RC---_0LD1RE_0LA1LE_1LD0RA
6082515,1RB0LB_1RC---_1RD0RA_1LE0RA_1LC0LE
6082516,1RB0LB_1RC---_1RD0RA_1LE0RB_1LC0LE
6082593,1RB0LB_1RC---_1RD0RD_1LE1RC_0LA1LE
6082672,1RB0LB_1RC---_1RD0LE_1LC0RC_0LA1LC
6082699,1RB0LB_1RC---_1RD1RD_1LE0RC_0LA1LE
6083595,1RB0LB_1RC---_1LD0RD_0LE0RE_0LA0RC
6083627,1RB0LB_1RC---_1LD0RD_1LE0LA_1LE0RC
6083664,1RB0LB_1RC---_1LD0RE_0RB0LD_0LA0LE
6083666,1RB0LB_1RC---_1LD0RE_0RB0LD_0LA1LE
6083742,1RB0LB_1RC---_1LD0RE_1LC0LA_1LD0RD
6083955,1RB0LB_1RC---_1LD0LE_0RE0LA_1LC0RD
6084171,1RB0LB_1RC---_1LD1RE_0LA0LE_0RC1LD
6084173,1RB0LB_1RC---_1LD1RE_0LA1LD_0RC0RC
6084174,1RB0LB_1RC---_1LD1RE_0LA1LD_0RC0LC
6084175,1RB0LB_1RC---_1LD1RE_0LA1LD_1LC0RC
6084383,1RB0LB_1RC---_1LD1LE_---0LC_0LA0RE
6084420,1RB0LB_1RC---_1LD1LE_0RC0LD_0LA0RE
6084862,1RB0LB_1RC0RA_0LD---_0RE1LD_1LA0LE
6084889,1RB0LB_1RC0RA_0LD---_1LA0LE_1LC0RE
6084906,1RB0LB_1RC0RA_0LD---_1LD0LE_1LA1RD
6085101,1RB0LB_1RC0RA_0LD0LE_0RC1LD_1LA---
6085139,1RB0LB_1RC0RA_0LD1RB_1LB0LE_---1LD
6085226,1RB0LB_1RC0RA_0LD1RE_1LB1LD_---1RA
6085662,1RB0LB_1RC0RA_1LC0LD_---0LE_1LA0RE
6085665,1RB0LB_1RC0RA_1LC0LD_---1LE_0LA1RB
6085691,1RB0LB_1RC0RA_1LC1RD_---0LE_1LA1LD
6086174,1RB0LB_1RC0RA_1LD0LB_0LA0LE_---1LD
6086178,1RB0LB_1RC0RA_1LD0LB_1LA0LE_---0LD
6086218,1RB0LB_1RC0RA_1LD0LE_---0LC_1LA0RA
6086221,1RB0LB_1RC0RA_1LD0LE_---1RC_1LA1LC
6086327,1RB0LB_1RC0RA_1LD1RB_1LB1LE_---0LD
6086351,1RB0LB_1RC0RA_1LD1RD_0LA0LE_---1LD
6086473,1RB0LB_1RC0RA_1LD1LA_0LA0LE_---1LD
6086608,1RB0LB_1RC0RA_1LD1LE_---0LC_0LA0LB
6086609,1RB0LB_1RC0RA_1LD1LE_---0LC_0LA1RA
6086611,1RB0LB_1RC0RA_1LD1LE_---0LC_0LA1RE
6086845,1RB0LB_1RC0RB_0RD1LD_0LE0LA_1LC---
6087212,1RB0LB_1RC0RB_0LD1RA_0LE1LC_1LB---
6087503,1RB0LB_1RC0RB_1RD0LD_1LE1LA_---1LC
6087531,1RB0LB_1RC0RB_1RD1RA_1LE---_0LA1LE
6087821,1RB0LB_1RC0RB_1LA0RD_1LA1LE_0LD---
6088331,1RB0LB_1RC0RB_1LC1LD_0LE1LA_1LB---
6088346,1RB0LB_1RC0RB_1LC1LD_1LA0LE_0LB---
6088351,1RB0LB_1RC0RB_1LC1LD_1LE0LA_1LA---
6088352,1RB0LB_1RC0RB_1LC1LD_1LE0LD_1LA---
6088436,1RB0LB_1RC0RB_1LD0RB_0LE1LC_1LA---
6088437,1RB0LB_1RC0RB_1LD0RB_1LE0LC_1LA---
6088443,1RB0LB_1RC0RB_1LD0RC_1LE0LC_0LA---
6088450,1RB0LB_1RC0RB_1LD0RE_---0LA_0RD1LC
6088474,1RB0LB_1RC0RB_1LD0RE_0LE1LC_---1LA
6088605,1RB0LB_1RC0RB_1LD1RB_0LE1LC_---1LA
6088869,1RB0LB_1RC0RC_0RD0RE_1LD0LA_---0RA
6089273,1RB0LB_1RC0RC_0LD---_1LE1LA_0RA1RE
6089306,1RB0LB_1RC0RC_0LD0RA_1LE1RD_---0LA
6089615,1RB0LB_1RC0RC_0LD1LD_1RA1LE_---1LC
6089912,1RB0LB_1RC0RC_1RD0RD_1LE0LA_---1LD
6090070,1RB0LB_1RC0RC_1RD1RB_0LE0LA_---1LD
6090077,1RB0LB_1RC0RC_1RD1RC_1LE0LA_---1LD
6091008,1RB0LB_1RC0RC_1LB1RD_1LE0RE_---0LA
6092046,1RB0LB_1RC0RC_1LD1RB_---1RE_1LA1LE
6092047,1RB0LB_1RC0RC_1LD1RB_---1LE_1LA0RA
6092048,1RB0LB_1RC0RC_1LD1RB_---1LE_1LA1LE
6092061,1RB0LB_1RC0RC_1LD1RB_0LE0RE_---1LA
6092064,1RB0LB_1RC0RC_1LD1RB_0LE0LA_---1LD
6092065,1RB0LB_1RC0RC_1LD1RB_0LE1RB_---1LA
6092082,1RB0LB_1RC0RC_1LD1RB_1LE0LA_---1LC
6092108,1RB0LB_1RC0RC_1LD1RC_1LA0LE_---1RA
6092260,1RB0LB_1RC0RC_1LD1RE_1RD0LA_0RA---
6092261,1RB0LB_1RC0RC_1LD1RE_1RD1LA_---0RD
6092262,1RB0LB_1RC0RC_1LD1RE_1RD1LA_---1RB
6092792,1RB0LB_1RC0RD_0RD0RA_0LE---_1LE0LA
6092793,1RB0LB_1RC0RD_0RD0RA_0LE0LA_1LD---
6093363,1RB0LB_1RC0RD_0LA1RE_1LE---_1LC0RB
6093408,1RB0LB_1RC0RD_0LA1LB_1LC0RE_1RA---
6094110,1RB0LB_1RC0RD_0LD---_1RA1LE_0LE1LA
6095122,1RB0LB_1RC0RD_1LA---_0RE1RA_1LC0LE
6095267,1RB0LB_1RC0RD_1LA---_1RE0LC_1RB0LD
6095393,1RB0LB_1RC0RD_1LA---_1LC0RE_---0RB
6095470,1RB0LB_1RC0RD_1LA---_1LE0RE_1LC1RD
6095621,1RB0LB_1RC0RD_1LA0RD_1LC0RE_---0RC
6095756,1RB0LB_1RC0RD_1LA0LC_1RE---_1RB0LC
6095812,1RB0LB_1RC0RD_1LA0LE_0RC1RA_1LC---
6095918,1RB0LB_1RC0RD_1LA1RB_1LC0RE_---1LB
6096094,1RB0LB_1RC0RD_1LA1RE_1LC1LB_---0RB
6096268,1RB0LB_1RC0RD_1LA1LC_1RC0RE_---0RB
6096272,1RB0LB_1RC0RD_1LA1LC_1RC1RE_---1RB
6096276,1RB0LB_1RC0RD_1LA1LC_1RE1RA_---0LC
6096570,1RB0LB_1RC0RD_1LB---_1RA0LE_1LD0LA
6096848,1RB0LB_1RC0RD_1LB1RE_0LD1LC_---1RA
6097367,1RB0LB_1RC0RD_1LC1LA_1RB1RE_---1RA
6097384,1RB0LB_1RC0RD_1LC1LA_1LB1RE_---0RC
6097385,1RB0LB_1RC0RD_1LC1LA_1LB1RE_---1RB
6097388,1RB0LB_1RC0RD_1LC1LA_1LC1RE_---1RB
6097836,1RB0LB_1RC0RD_1LD0RA_0LE0LA_1LD---
6097867,1RB0LB_1RC0RD_1LD0RD_0LA0RE_---1LD
6097880,1RB0LB_1RC0RD_1LD0RE_---0LA_1LE0RB
6097907,1RB0LB_1RC0RD_1LD0RE_1LC0LA_1LA---
6097908,1RB0LB_1RC0RD_1LD0RE_1LD0LA_1LA---
6097934,1RB0LB_1RC0RD_1LD0LA_1RA0LE_---0LC
6098094,1RB0LB_1RC0RD_1LD1RC_1RE0LC_---0RA
6098112,1RB0LB_1RC0RD_1LD1RE_0LA0LA_0RB---
6098534,1RB0LB_1RC0RE_0RD---_1LE1RA_0LE1LA
6098998,1RB0LB_1RC0RE_0LC1LD_1LE0LA_1RA---
6099275,1RB0LB_1RC0RE_0LD---_1LA1LD_0RD0RA
6099285,1RB0LB_1RC0RE_0LD---_1LA1LD_1LA0RA
6099290,1RB0LB_1RC0RE_0LD---_1LA1LD_1LE0RA
6099291,1RB0LB_1RC0RE_0LD---_1LA1LD_1LE1RB
6099529,1RB0LB_1RC0RE_0LD0LB_0LA1LD_1RB---
6100123,1RB0LB_1RC0RE_1RD---_1LA1RE_0LC0RA
6100907,1RB0LB_1RC0RE_1LC1RD_1LA1LD_---1RB
6100982,1RB0LB_1RC0RE_1LC1LD_1LA0RA_---1RB
6100983,1RB0LB_1RC0RE_1LC1LD_1LA1LD_---1RB
6101447,1RB0LB_1RC0RE_1LD---_1LA1LB_0LC1RA
6101449,1RB0LB_1RC0RE_1LD---_1LA1LD_---1RB
6101512,1RB0LB_1RC0RE_1LD0RA_---0LA_0LC---
6101575,1RB0LB_1RC0RE_1LD0RA_0LB0LA_0LD---
6101587,1RB0LB_1RC0RE_1LD0RA_1RD0LA_1LD---
6101592,1RB0LB_1RC0RE_1LD0RA_1LC0LA_0LD---
6101595,1RB0LB_1RC0RE_1LD0RA_1LD0LA_0LD---
6101613,1RB0LB_1RC0RE_1LD0RB_1LA1LD_---1LB
6101638,1RB0LB_1RC0RE_1LD0RC_1LB0LA_---1RB
6101883,1RB0LB_1RC0RE_1LD0LB_1LA0LD_1RB---
6101980,1RB0LB_1RC0RE_1LD1RA_---0LA_0LA0RC
6101981,1RB0LB_1RC0RE_1LD1RA_---0LA_0LA0RD
6101988,1RB0LB_1RC0RE_1LD1RA_---0LA_1LC0RB
6102235,1RB0LB_1RC0RE_1LD1RE_---0LA_1LC1RB
6102272,1RB0LB_1RC0RE_1LD1RE_1LA1LD_---0RC
6102444,1RB0LB_1RC0RE_1LD1LB_---1LA_1LC0LA
6102469,1RB0LB_1RC0RE_1LD1LB_0LA1LD_---1RB
6102513,1RB0LB_1RC0RE_1LD1LC_1RB0LA_---1RB
6102586,1RB0LB_1RC0RE_1LD1LE_---0LC_0LA0RB
6102646,1RB0LB_1RC0LA_0RD---_0RE1RB_1LE1RD
6102753,1RB0LB_1RC0LA_0RD1RD_1LB0RE_1RA---
6103097,1RB0LB_1RC0LA_1RD---_1LE0RA_0LB1LE
6103307,1RB0LB_1RC0LA_1LB0RD_1RE---_0LA0RB
6103311,1RB0LB_1RC0LA_1LB0RD_1RE---_1RA0RD
6103688,1RB0LB_1RC0LA_1LB1LD_1RE0RD_---1RB
6103848,1RB0LB_1RC0LA_1LD0RC_0LA1LE_---1LC
6103950,1RB0LB_1RC0LA_1LD1RE_---1LC_1LB0RE
6104003,1RB0LB_1RC0LB_0RD---_0LD1RE_1LA0RA
6104022,1RB0LB_1RC0LB_0RD---_0LE1RE_1LA0RA
6104053,1RB0LB_1RC0LB_0RD0RA_0LE---_1LE0LA
6104063,1RB0LB_1RC0LB_0RD0RE_1LD0LA_---1RB
6104183,1RB0LB_1RC0LB_1RD---_1LE0RA_0LB1LE
6104324,1RB0LB_1RC0LB_1LD0RE_0RA0LA_0RD---
6104326,1RB0LB_1RC0LB_1LD0RE_0RB0LA_0RD---
6104332,1RB0LB_1RC0LB_1LD0RE_1RB0LA_0RD---
6104392,1RB0LB_1RC0LB_1LD1RE_1RB0LA_0RD---
6104458,1RB0LB_1RC0LC_0RD0RE_1LE1RB_0LA---
6104649,1RB0LB_1RC0LC_0LD0RA_0LE1LA_0RA---
6104650,1RB0LB_1RC0LC_0LD0RA_0LE1LA_0RB---
6104670,1RB0LB_1RC0LC_0LD0RA_1LE1LA_0RD---
6104671,1RB0LB_1RC0LC_0LD0RA_1LE1LA_1RB---
6104672,1RB0LB_1RC0LC_0LD0RA_1LE1LA_1RC---
6104673,1RB0LB_1RC0LC_0LD0RA_1LE1LA_1LA---
6104701,1RB0LB_1RC0LC_0LD0RD_0LE1LA_0RA---
6104784,1RB0LB_1RC0LC_0LD0RE_1LE1LA_1RB---
6104823,1RB0LB_1RC0LC_0LD1RA_---1LE_0RE0LA
6104824,1RB0LB_1RC0LC_0LD1RA_---1LE_0LA0RD
6104825,1RB0LB_1RC0LC_0LD1RA_---1LE_0LA0LA
6104828,1RB0LB_1RC0LC_0LD1RA_---1LE_1RD0LA
6105134,1RB0LB_1RC0LC_1RD0LC_1LA1RE_0RB---
6105230,1RB0LB_1RC0LC_1RD1RC_1LA0RE_1RB---
6105254,1RB0LB_1RC0LC_1RD1RD_0RE---_1LE1LA
6105326,1RB0LB_1RC0LC_1RD1RE_1LD0LA_0RB---
6105339,1RB0LB_1RC0LC_1RD1LA_1LB0RE_1RC---
6105492,1RB0LB_1RC0LC_1LA0RD_1LB1RE_0RB---
6105586,1RB0LB_1RC0LC_1LA1RD_0RE---_1RA0LD
6105587,1RB0LB_1RC0LC_1LA1RD_0RE---_1RA1RA
6105589,1RB0LB_1RC0LC_1LA1RD_0RE---_1RA1LE
6105596,1RB0LB_1RC0LC_1LA1RD_0RE---_1LD1RA
6106085,1RB0LB_1RC0LC_1LD0LE_---1LA_1RA0RA
6106279,1RB0LB_1RC0LC_1LD1RE_0LA0LB_0RA---
6106303,1RB0LB_1RC0LC_1LD1RE_1LC0LA_0RD---
6106304,1RB0LB_1RC0LC_1LD1RE_1LD0LA_0RD---
6106415,1RB0LB_1RC0LD_0RD---_1LA1RE_1LA1RB
6106465,1RB0LB_1RC0LD_0RD0RC_1LE1RB_0LA---
6107768,1RB0LB_1RC0LD_0LD0RA_---1RE_1LE0LA
6107771,1RB0LB_1RC0LD_0LD0RA_1LE0RD_0LA---
6107772,1RB0LB_1RC0LD_0LD0RA_1LE1RD_---0LA
6109057,1RB0LB_1RC0LD_1LA0RE_1RD1RB_---0LA
6109058,1RB0LB_1RC0LD_1LA0RE_1RD1RB_---1RA
6109059,1RB0LB_1RC0LD_1LA0RE_1RD1RB_---1LA
6109060,1RB0LB_1RC0LD_1LA0RE_1RD1RB_---1LD
6109070,1RB0LB_1RC0LD_1LA0RE_1LB---_0RB0RC
6109735,1RB0LB_1RC0LD_1LA1RE_1RD1RB_---0RB
6110540,1RB0LB_1RC0LD_1LB0LE_---1LE_0LA0RA
6110742,1RB0LB_1RC0LD_1LB1LE_---1LE_0LA0RE
6110833,1RB0LB_1RC0LD_1LC0LA_1RD0LE_---0RA
6111271,1RB0LB_1RC0LD_1LD0RE_---0LA_1LB0LA
6111274,1RB0LB_1RC0LD_1LD0RE_0RA0LA_1RA---
6111278,1RB0LB_1RC0LD_1LD0RE_1RA1LD_---0RD
6111283,1RB0LB_1RC0LD_1LD0RE_1RE1LB_1RA---
6111304,1RB0LB_1RC0LD_1LD0LC_1RE0LA_---0RC
6111513,1RB0LB_1RC0LE_0RD---_1LA1RA_0RB1LA
6111582,1RB0LB_1RC0LE_0RD---_1LE1RA_0LE1LA
6111615,1RB0LB_1RC0LE_0RD0RA_1LD0LA_---1RB
6111616,1RB0LB_1RC0LE_0RD0RA_1LD0LA_---1LC
6111711,1RB0LB_1RC0LE_0RD1RA_1LD0LA_---1RB
6111726,1RB0LB_1RC0LE_0RD1RC_1LD0LA_---0RC
6111909,1RB0LB_1RC0LE_0LD---_0RA1LB_1LA1RD
6112177,1RB0LB_1RC0LE_0LD0RA_---1LA_0LC1LB
6112383,1RB0LB_1RC0LE_0LD1RA_0LA1LD_---0RB
6112850,1RB0LB_1RC0LE_1RD---_1LB0RC_0LA1LB
6112911,1RB0LB_1RC0LE_1RD---_1LE0RA_1LA0RB
6112949,1RB0LB_1RC0LE_1RD0RA_1LB0RD_---0LA
6113021,1RB0LB_1RC0LE_1RD0RD_1LB0LD_---0LA
6113060,1RB0LB_1RC0LE_1RD0LA_1LA0RC_---0LC
6113186,1RB0LB_1RC0LE_1RD1RB_1LA1LD_---0RB
6113265,1RB0LB_1RC0LE_1RD1LA_0LA0RD_---1LC
6113947,1RB0LB_1RC0LE_1LD0RA_---0LA_---1RC
6113964,1RB0LB_1RC0LE_1LD0RA_---0LA_1LC0RB
6113965,1RB0LB_1RC0LE_1LD0RA_---0LA_1LC1RE
6113966,1RB0LB_1RC0LE_1LD0RA_---0LA_1LD1RE
6113996,1RB0LB_1RC0LE_1LD0RA_0RA0LA_---0RC
6114012,1RB0LB_1RC0LE_1LD0RA_0LA0LA_---0RC
6114013,1RB0LB_1RC0LE_1LD0RA_0LA1RB_---0RC
6114014,1RB0LB_1RC0LE_1LD0RA_0LB0LA_---0RD
6114030,1RB0LB_1RC0LE_1LD0RA_1LC0LA_---1RD
6114032,1RB0LB_1RC0LE_1LD0RA_1LD0LA_---1RD
6114070,1RB0LB_1RC0LE_1LD0RC_0RD0LA_---1LC
6114099,1RB0LB_1RC0LE_1LD0RD_1RB0LA_---1RC
6114105,1RB0LB_1RC0LE_1LD0RD_1LB0LA_---0LA
6114127,1RB0LB_1RC0LE_1LD0RE_---1LA_0LC1RA
6114137,1RB0LB_1RC0LE_1LD0RE_1RB0LA_0RD---
6114507,1RB0LB_1RC0LE_1LD1RD_0RE0LA_---1RB
6114527,1RB0LB_1RC0LE_1LD1RD_1RE0LA_---1RB
6114595,1RB0LB_1RC0LE_1LD1RE_1RA0LC_0RD---
6114869,1RB0LB_1RC1RA_0RD---_1LD0LE_0RA1LE
6115271,1RB0LB_1RC1RA_0LD0RA_0RA1LE_---1LC
6115274,1RB0LB_1RC1RA_0LD0RA_1LA1LE_---1LC
6116500,1RB0LB_1RC1RA_1LD0RA_1RB0LE_---1LC
6117288,1RB0LB_1RC1RB_0RD---_1LE0RA_0LE0LA
6117837,1RB0LB_1RC1RB_0LD0RA_0RA1LE_---1LC
6117973,1RB0LB_1RC1RB_0LD0RE_1LB1LD_---0RA
6119899,1RB0LB_1RC1RB_1LD0RD_0LA0RE_---1LD
6120342,1RB0LB_1RC1RB_1LD1RD_0RE0LA_---1RA
6120374,1RB0LB_1RC1RB_1LD1RE_---0LA_0RD0RD
6120375,1RB0LB_1RC1RB_1LD1RE_---0LA_0RD0LC
6120376,1RB0LB_1RC1RB_1LD1RE_---0LA_0RD1RA
6120383,1RB0LB_1RC1RB_1LD1RE_---0LA_0LB0RC
6120398,1RB0LB_1RC1RB_1LD1RE_---0LA_1RA0RD
6120410,1RB0LB_1RC1RB_1LD1RE_---0LA_1RC0RC
6120425,1RB0LB_1RC1RB_1LD1RE_---0LA_1LC0RD
6122715,1RB0LB_1RC1RC_1LD1RD_0RE0LA_---1RB
6122831,1RB0LB_1RC1RC_1LD1RE_1RB1LA_---0RD
6123535,1RB0LB_1RC1RD_0RD1RE_1LA0LA_---0RA
6125643,1RB0LB_1RC1RD_0LD---_0RA0LE_1LA1RE
6125729,1RB0LB_1RC1RD_0LD---_0RE1LE_1RA0LB
6126090,1RB0LB_1RC1RD_0LD0RA_0LA0RE_1LD---
6126335,1RB0LB_1RC1RD_0LD1LC_1RA1LE_---0RC
6126673,1RB0LB_1RC1RD_1RD0RA_0LD1LE_---0LA
6126675,1RB0LB_1RC1RD_1RD0RA_0LE0LA_---1LD
6127831,1RB0LB_1RC1RD_1LA---_1LE0RB_---1LC
6128183,1RB0LB_1RC1RD_1LA0RE_1LC0RA_---0LD
6128519,1RB0LB_1RC1RD_1LA0LE_1LC0RB_0RD---
6129001,1RB0LB_1RC1RD_1LA1LA_1LC1RE_---0RB
6129127,1RB0LB_1RC1RD_1LA1LC_0LE1RE_---0RB
6129238,1RB0LB_1RC1RD_1LA1LD_1LC1RE_---0RD
6129434,1RB0LB_1RC1RD_1LA1LE_1RE0RB_---1LC
6129471,1RB0LB_1RC1RD_1LA1LE_1LC0RB_1LA---
6129979,1RB0LB_1RC1RD_1LB0RA_0LD1LE_---0LA
6130957,1RB0LB_1RC1RD_1LC1LA_0RA0RE_---0RC
6130958,1RB0LB_1RC1RD_1LC1LA_0RA0RE_---0LD
6130959,1RB0LB_1RC1RD_1LC1LA_0RA0RE_---1RB
6130963,1RB0LB_1RC1RD_1LC1LA_0RA1RE_---0RB
6130964,1RB0LB_1RC1RD_1LC1LA_0RA1RE_---0RC
6130965,1RB0LB_1RC1RD_1LC1LA_0RA1RE_---0LA
6130966,1RB0LB_1RC1RD_1LC1LA_0RA1RE_---1RB
6130987,1RB0LB_1RC1RD_1LC1LA_0RE1RB_---1RC
6131151,1RB0LB_1RC1RD_1LC1LA_1LA1RE_---0RB
6131841,1RB0LB_1RC1RD_1LD0RA_0LA0RE_---1LD
6131847,1RB0LB_1RC1RD_1LD0RA_0LE0LA_---1LC
6131848,1RB0LB_1RC1RD_1LD0RA_0LE0LA_---1LD
6131854,1RB0LB_1RC1RD_1LD0RA_1RE0LA_0LD---
6131885,1RB0LB_1RC1RD_1LD0RE_0RB0LA_0RD---
6132171,1RB0LB_1RC1RD_1LD1RC_0RE0LA_1RB---
6132766,1RB0LB_1RC1RE_0RD---_1LD1LA_0LA0RB
6132887,1RB0LB_1RC1RE_0RD0RA_1LD0LA_1LD---
6132890,1RB0LB_1RC1RE_0RD0RA_1LE0LA_1LD---
6134132,1RB0LB_1RC1RE_0LD0RA_1LE0RD_0LA---
6135511,1RB0LB_1RC1RE_1RD---_1LD0LE_0RA0LA
6136493,1RB0LB_1RC1RE_1LC0RD_1RB1LE_0LA---
6136689,1RB0LB_1RC1RE_1LC1RD_1LA1LD_---0RB
6136810,1RB0LB_1RC1RE_1LC1LD_1LA0RA_---0RB
6136811,1RB0LB_1RC1RE_1LC1LD_1LA0RA_---0LD
6136816,1RB0LB_1RC1RE_1LC1LD_1LA1LD_---0RB
6136837,1RB0LB_1RC1RE_1LD---_---0LE_0LA0RA
6137278,1RB0LB_1RC1RE_1LD---_1RB1LA_0LA0RD
6137369,1RB0LB_1RC1RE_1LD---_1LA0LD_1LE0RB
6137409,1RB0LB_1RC1RE_1LD---_1LA1LD_---0RB
6137529,1RB0LB_1RC1RE_1LD0RA_---0LA_0LE1LC
6137530,1RB0LB_1RC1RE_1LD0RA_---0LA_0LE1LD
6137588,1RB0LB_1RC1RE_1LD0RA_0LD0LA_1RD---
6137602,1RB0LB_1RC1RE_1LD0RA_1LA1LD_---0LC
6137639,1RB0LB_1RC1RE_1LD0RB_1LA1LC_---0RC
6137696,1RB0LB_1RC1RE_1LD0RC_1LA1LB_---0LD
6137706,1RB0LB_1RC1RE_1LD0RD_---1LA_0RA0RC
6137707,1RB0LB_1RC1RE_1LD0RD_---1LA_0RA1RC
6137714,1RB0LB_1RC1RE_1LD0RD_---1LA_1LA0RC
6137715,1RB0LB_1RC1RE_1LD0RD_---1LA_1LA1RC
6137723,1RB0LB_1RC1RE_1LD0RD_0RB0LA_1LA---
6137856,1RB0LB_1RC1RE_1LD0RE_0LB0LA_0RD---
6137860,1RB0LB_1RC1RE_1LD0RE_1RC0LA_0RD---
6137919,1RB0LB_1RC1RE_1LD0LA_---1LA_0RA0RC
6138198,1RB0LB_1RC1RE_1LD0LE_---1LA_0RA0RC
6138239,1RB0LB_1RC1RE_1LD1RA_---0LA_1RC0RC
6138462,1RB0LB_1RC1RE_1LD1RB_---0LA_0LC0RD
6138479,1RB0LB_1RC1RE_1LD1RB_---0LA_1RC0RD
6138490,1RB0LB_1RC1RE_1LD1RB_---0LA_1LA0RC
6138508,1RB0LB_1RC1RE_1LD1RB_---0LA_1LE0RD
6138527,1RB0LB_1RC1RE_1LD1RB_---1LA_0RA0RC
6138541,1RB0LB_1RC1RE_1LD1RB_---1LA_1LA0RC
6138684,1RB0LB_1RC1RE_1LD1RD_---1LA_0RC1RB
6138794,1RB0LB_1RC1RE_1LD1RE_---0LA_1RC0RC
6139293,1RB0LB_1RC1RE_1LD1LC_1LA0RC_---0RB
6139479,1RB0LB_1RC1LA_0RD---_0RE0RD_1LE1RB
6139707,1RB0LB_1RC1LA_0RD---_1LD1RE_0RE0LA
6140948,1RB0LB_1RC1LA_0LD1RD_1RE1LB_---1RB
6141565,1RB0LB_1RC1LA_1RD---_1LE0RE_1LC0LA
6141575,1RB0LB_1RC1LA_1RD---_1LE1RE_0RE0LA
6141916,1RB0LB_1RC1LA_1RD0LA_1LC0RE_0RC---
6142004,1RB0LB_1RC1LA_1RD0LD_1LB0RE_0LA---
6143033,1RB0LB_1RC1LA_1LD0RC_1LE1LD_0LA---
6143064,1RB0LB_1RC1LA_1LD0RE_---0LA_0RD1RC
6143436,1RB0LB_1RC1LB_0RD0RC_1LE0LA_0LD---
6143476,1RB0LB_1RC1LB_0RD0LA_0RE---_1LA1RA
6144756,1RB0LB_1RC1LB_1RD0RA_1RE1RC_1LA---
6144907,1RB0LB_1RC1LB_1RD0RE_1LA---_0LA1RA
6144910,1RB0LB_1RC1LB_1RD0RE_1LA---_0LE1RA
6145295,1RB0LB_1RC1LB_1RD1LA_0LB1RE_---0RA
6145505,1RB0LB_1RC1LB_1LA0RD_0RB0RE_---0RD
6145532,1RB0LB_1RC1LB_1LA0RD_0RE0LA_---1RC
6145537,1RB0LB_1RC1LB_1LA0RD_0LA1RE_---0RA
6145538,1RB0LB_1RC1LB_1LA0RD_0LA1RE_---0LB
6145825,1RB0LB_1RC1LB_1LA1RD_1RE1LA_---0RC
6145849,1RB0LB_1RC1LB_1LA1RD_1LD0RE_---0LA
6146365,1RB0LB_1RC1LB_1LD0RE_0LC0LA_0RD---
6146836,1RB0LB_1RC1LC_0RD0RA_0LE---_1LE0LA
6146890,1RB0LB_1RC1LC_0RD0RC_0LE0LA_1LD---
6146926,1RB0LB_1RC1LC_0RD0RE_1LA1RA_---0LD
6148256,1RB0LB_1RC1LC_0LA1LD_1RE0RD_0RA---
6148348,1RB0LB_1RC1LC_0LD0RA_---1RE_1LE0LA
6148389,1RB0LB_1RC1LC_0LD0RA_1LE1RD_---0LA
6149059,1RB0LB_1RC1LC_1RD0LA_1LA1RE_0RA---
6149129,1RB0LB_1RC1LC_1RD0LD_1LE0RB_---0LA
6149444,1RB0LB_1RC1LC_1RD1LB_0LB1RE_---0RA
6149619,1RB0LB_1RC1LC_1LA0RD_0RE0LA_---0RB
6150264,1RB0LB_1RC1LC_1LD0RA_---0RE_0LA1LE
6150374,1RB0LB_1RC1LC_1LD0RE_---0LA_1RB1RC
6150396,1RB0LB_1RC1LC_1LD0RE_---1LA_0RA1RE
6150928,1RB0LB_1RC1LD_0RD---_0LE0RC_0LA1LA
6151023,1RB0LB_1RC1LD_0RD---_1LA1LE_0RA1LB
6151103,1RB0LB_1RC1LD_0RD0RA_0LE0LA_1LD---
6151107,1RB0LB_1RC1LD_0RD0RA_1LE0LA_1RA---
6151116,1RB0LB_1RC1LD_0RD0RC_0LE1LB_0LA---
6151245,1RB0LB_1RC1LD_0RD1LD_1LE0RA_0LA---
6152165,1RB0LB_1RC1LD_0LA0RC_0LE1LB_1LB---
6152166,1RB0LB_1RC1LD_0LA0RC_0LE1LB_1LC---
6152173,1RB0LB_1RC1LD_0LA0RC_0LE1LD_1LB---
6152174,1RB0LB_1RC1LD_0LA0RC_0LE1LD_1LC---
6154418,1RB0LB_1RC1LD_0LC0RD_1LE0RA_0LA---
6155255,1RB0LB_1RC1LD_1RD0RA_0LE0LA_---1LD
6155260,1RB0LB_1RC1LD_1RD0RA_1LE0LA_---1RA
6155308,1RB0LB_1RC1LD_1RD0RE_1LB0LA_---0RA
6155309,1RB0LB_1RC1LD_1RD0RE_1LB1RA_---1RC
6155334,1RB0LB_1RC1LD_1RD0LA_1LE0RC_---0LC
6155500,1RB0LB_1RC1LD_1RD1RE_1LE---_0RE0LA
6156521,1RB0LB_1RC1LD_1LA0RB_1RC0LE_1LA---
6156636,1RB0LB_1RC1LD_1LA0RD_0LA1RE_---0RA
6156728,1RB0LB_1RC1LD_1LA0RE_0LA1RA_0RD---
6156755,1RB0LB_1RC1LD_1LA0RE_1RC---_0RB0RC
6156807,1RB0LB_1RC1LD_1LA0RE_1LC1RD_---1RA
6157361,1RB0LB_1RC1LD_1LA1RD_1RC0RE_---0LA
6158133,1RB0LB_1RC1LD_1LA1LE_1RE0LC_---0RB
6158586,1RB0LB_1RC1LD_1LB0RD_0RE0LA_---1RB
6158629,1RB0LB_1RC1LD_1LB0RE_0LA1RA_0RD---
